Company_Name,Category,Object_id,Country,Region,Amount_Raised_USD,Stage,Funded_At
MedaPhor,education,c:38746,GBR,Heath Park,1664178,venture,2012-08-20
AccurIC,hardware,c:168756,GBR,Worcester,329696,venture,2012-08-20
Playdemic,games_video,c:66327,GBR,Cheshire,4000000,venture,2012-08-20
Sayduck,mobile,c:168821,GBR,United Kingdom - Other,66780,angel,2012-04-01
Somo,advertising,c:76836,GBR,London,,venture,2012-08-21
WaveDeck,messaging,c:168919,GBR,London,400000,angel,2012-08-22
Shutl,ecommerce,c:18005,GBR,London,2000000,venture,2012-08-27
FlatClub,ecommerce,c:82723,GBR,London,,series-a,2012-02-01
DueDil,analytics,c:50895,GBR,London,,angel,2012-08-14
Red Advertising,advertising,c:149949,GBR,Staffordshire,158579,series-b,2012-08-31
SenseLogix,enterprise,c:61210,GBR,Saint Asaph,1585791,series-b,2012-08-31
Orange Money /dba EZBOB,finance,c:170036,GBR,London,706716,angel,2011-12-01
Adfaces,advertising,c:135188,GBR,Markyate,20118,angel,2012-02-26
Kantox,finance,c:83037,GBR,London,1256800,series-a,2012-09-03
foodity,hospitality,c:137764,GBR,London,237869,angel,2012-08-31
Neul,network_hosting,c:80718,GBR,Milton Road,5000000,venture,2012-09-05
F2G,biotech,c:25400,GBR,Manchester,30000000,venture,2012-09-05
Blooie,analytics,c:146924,GBR,Newcastle,142655,angel,2012-02-01
Nujira,hardware,c:27694,GBR,United Kingdom - Other,12000000,venture,2012-09-06
OneTwoTrip,travel,c:170692,GBR,London,9000000,venture,2012-09-07
YooDeal,ecommerce,c:170693,GBR,London,600000,angel,2012-09-28
LifeBook,web,c:170694,GBR,London,2547984,venture,2012-09-06
Karus Therapeutics,biotech,c:170699,GBR,Hampshire,7600000,series-b,2012-09-06
Blue Badge Style,web,c:170827,GBR,Brentford,63793,angel,2012-09-08
Specle,advertising,c:21487,GBR,London,82720,angel,2009-11-01
Specle,advertising,c:21487,GBR,London,419567,angel,2011-05-26
Specle,advertising,c:21487,GBR,London,680659,angel,2011-11-25
Zesty,web,c:170854,GBR,London,,angel,2012-09-01
Shuropody,ecommerce,c:171061,GBR,Warwickshire,4792797,venture,2012-09-10
Sendmybag,travel,c:170470,GBR,Bangor,159760,angel,2012-09-10
WEMS,mobile,c:171064,GBR,Cheshire,20768788,venture,2012-09-10
CANDDi,analytics,c:43957,GBR,Manchester,500000,angel,2012-09-08
Iceotope,cleantech,c:171271,GBR,Rotherham,2404224,series-a,2011-11-03
Micrima,biotech,c:24432,GBR,United Kingdom - Other,965149,venture,2012-09-12
Connect Technology Group,software,c:171323,GBR,Lancashire,,venture,2012-09-12
icomply,software,c:171579,GBR,West Yorkshire,81089,venture,2012-09-14
iNeed,social,c:171580,GBR,London,81089,venture,2012-09-14
Marblar,software,c:171609,GBR,United Kingdom - Other,600000,angel,2012-05-01
StorkUp.com,social,c:171873,GBR,Dundonald,736000,angel,2012-08-22
Microtest Diagnostics,biotech,c:171954,GBR,London,16121445,other,2003-01-01
Microtest Diagnostics,biotech,c:171954,GBR,London,3098049,series-b,2012-01-01
BeGo,education,c:171956,GBR,London,,venture,2012-09-19
Acunu,analytics,c:69647,GBR,London,5831220,venture,2012-09-19
Matches Fashion,fashion,c:172269,GBR,United Kingdom - Other,19513710,venture,2012-09-21
Orange Money /dba EZBOB,finance,c:170036,GBR,London,4324396,series-a,2012-12-01
Shopa,web,c:135356,GBR,London,,angel,2012-09-01
Gloople,ecommerce,c:79280,GBR,London,243540,venture,2012-09-25
Molplex,biotech,c:67240,GBR,Newcastle,568261,venture,2012-09-25
Mimecast,software,c:40655,GBR,London,62000000,series-c+,2012-09-26
Capablue,network_hosting,c:75432,GBR,London,,series-a,2012-09-28
Geckoboard,analytics,c:55086,GBR,London,1500000,series-a,2012-09-28
Kabbee,mobile,c:173140,GBR,London,3250000,venture,2012-10-01
broadbandchoices,web,c:164911,GBR,London,16130527,venture,2012-10-01
Compliance Control,consulting,c:173188,GBR,Cheshire,177436,venture,2012-10-01
BiOxyDyn,biotech,c:173423,GBR,Manchester,1933105,venture,2012-10-04
Clear Books,software,c:26747,GBR,London,483276,venture,2012-10-04
Invoiceable,software,c:173461,GBR,London,,other,2012-07-11
Aria Networks,software,c:23323,GBR,London,1100000,venture,2012-10-05
Swogo,public_relations,c:75250,GBR,London,27297,angel,2012-08-12
Funding Options,finance,c:173719,GBR,London,872046,angel,2012-04-05
Samba Mobile,mobile,c:173769,GBR,London,929000,angel,2012-10-08
Samba Mobile,mobile,c:173769,GBR,London,500000,angel,2011-11-01
HouseTrip,travel,c:34149,GBR,London,40000000,series-c+,2012-10-09
borro,finance,c:22421,GBR,London,26000000,venture,2012-10-11
Shutl,ecommerce,c:18005,GBR,London,4000000,venture,2012-10-12
Powelectrics,software,c:174318,GBR,unknown,,venture,2012-10-12
Secret Escapes,travel,c:81700,GBR,London,12851322,venture,2012-10-15
REQQI,advertising,c:174479,GBR,London,39012,angel,2012-07-01
REQQI,advertising,c:174479,GBR,London,78083,angel,2012-08-01
gogamingo,games_video,c:160492,GBR,Belfast,700000,angel,2012-11-15
Open Energi,software,c:174670,GBR,London,8056070,venture,2012-10-16
UWI Technology,biotech,c:174673,GBR,Edinburgh,921614,venture,2012-10-16
BGS International,transportation,c:174815,GBR,Nottingham,323352,venture,2012-10-17
weartolook,fashion,c:173901,GBR,London,,angel,2012-01-01
PeoplePerHour.com,web,c:2145,GBR,London,3200000,venture,2012-10-18
7digital,music,c:3563,GBR,London,10000000,venture,2012-10-19
InSkin Media,advertising,c:175261,GBR,London,3207612,venture,2012-10-22
Financial Fairy Tales,finance,c:175263,GBR,London,32076,venture,2012-10-22
Wave Telecom,mobile,c:175970,GBR,London,484271,angel,2012-10-25
MideoMe,web,c:176095,GBR,unknown,24117,angel,2012-10-30
4th aspect,software,c:159850,GBR,Sunderland,277453,angel,2011-03-10
4th aspect,software,c:159850,GBR,Sunderland,160163,angel,2012-03-31
4th aspect,software,c:159850,GBR,Sunderland,77365,angel,2012-07-15
fanatix,web,c:139529,GBR,London,1000000,venture,2012-10-31
Storage Made Easy,enterprise,c:53607,GBR,Sutton,1000000,private-equity,2012-01-01
Keoghs,finance,c:176474,GBR,Bolton,,venture,2012-11-03
AutoeBid,automotive,c:176593,GBR,London,234665,other,2010-08-18
Qinec,enterprise,c:176604,GBR,London,2500000,series-b,2012-11-05
Ziarco Pharma,biotech,c:176590,GBR,Kent,6000000,series-a,2012-11-05
TIM Group,finance,c:176713,GBR,London,2400000,other,2012-11-05
cube19,analytics,c:176840,GBR,London,1757912,venture,2012-11-06
Knodium,education,c:157271,GBR,London,35000,angel,2012-04-01
MyDeals.com,web,c:176845,GBR,London,750000,venture,2012-11-06
AVI Web Solutions Pvt. Ltd.,software,c:176933,GBR,London,,private-equity,1998-07-14
AVI Web Solutions Pvt. Ltd.,software,c:176933,GBR,London,,private-equity,2008-02-06
MOF Technologies,cleantech,c:177081,GBR,Belfast,,angel,2012-07-01
JustGo,music,c:177209,GBR,London,750000,angel,2011-11-01
Blackford Analysis,analytics,c:177327,GBR,Edinburgh,1270324,angel,2012-11-12
DataSift,analytics,c:57258,GBR,London,15000000,series-b,2012-11-12
NCTech,hardware,c:177355,GBR,Edinburgh,1270324,venture,2012-11-12
Calcivis,medical,c:177358,GBR,Edinburgh,1905486,venture,2012-11-12
KILTR,network_hosting,c:54853,GBR,Glasgow,523066,series-b,2011-05-25
KILTR,network_hosting,c:54853,GBR,Glasgow,821619,series-b,2011-12-21
Base79,advertising,c:105008,GBR,London,10000000,venture,2012-11-13
Digital Vega,web,c:77634,GBR,London,,series-a,2012-01-01
Outplay Entertainment,games_video,c:73568,GBR,Dundee,4000000,venture,2012-11-16
Captive Media,advertising,c:172218,GBR,London,700000,venture,2012-11-13
AirPOS,software,c:177869,GBR,Belfast,30000,angel,2009-09-02
AirPOS,software,c:177869,GBR,Belfast,351058,series-a,2011-01-27
AirPOS,software,c:177869,GBR,Belfast,230984,series-a,2012-01-11
MumsWay,ecommerce,c:177896,GBR,London,,angel,2012-01-10
Toothpick,web,c:170853,GBR,Ilford,,angel,2012-08-10
Metwit,analytics,c:177933,GBR,London,25000,angel,2012-08-30
Powtoon,software,c:178035,GBR,Stanmore,180000,angel,2011-12-13
Car Throttle,news,c:178053,GBR,London,,angel,2012-07-01
nodishes.co.uk,hospitality,c:178084,GBR,London,,angel,2012-11-01
ithinksport,social,c:178212,GBR,Cardiff,16221,angel,2010-01-01
SocialBro,analytics,c:144778,GBR,London,640250,angel,2012-11-21
Trident Energy,cleantech,c:178297,GBR,Glasgow,,venture,2012-11-22
LoveThis,web,c:71088,GBR,London,1995326,series-a,2012-11-22
Scour Prevention,manufacturing,c:84367,GBR,Suffolk,478878,angel,2012-11-22
Magnomatics,hardware,c:178347,GBR,Sheffield,3990652,venture,2012-11-22
NTQ-Data,enterprise,c:178349,GBR,London,322325,venture,2012-11-22
Flexiant,enterprise,c:39628,GBR,London,4780521,venture,2012-11-23
Gigaclear,network_hosting,c:178438,GBR,Chipping Norton,,venture,2012-11-23
Likely,analytics,c:177716,GBR,London,1600000,venture,2012-11-24
Paypersocial Ltd,advertising,c:160108,GBR,London,25222,angel,2012-09-01
Love Home Swap,web,c:134153,GBR,London,1280000,private-equity,2012-11-26
The Thoughtful Bread Company,hospitality,c:178744,GBR,Bristol,88033,venture,2012-11-26
TicketForEvent,web,c:174049,GBR,London,3000000,series-a,2012-11-27
GlySure,medical,c:146453,GBR,London,13600000,series-c+,2012-11-28
Psonar,music,c:41142,GBR,London,392620,angel,2011-12-01
Mindwork Labs,web,c:157165,GBR,London,1600000,venture,2012-11-29
Dpivision,software,c:18460,GBR,Newcastle,150000,other,2009-09-01
Footfall123,software,c:84558,GBR,London,2722768,series-a,2012-11-30
Peerby,web,c:179230,GBR,TBD,,venture,2012-11-29
Isogenica,biotech,c:32190,GBR,London,,venture,2012-11-29
Droplet,mobile,c:151863,GBR,Birmingham,79413,angel,2012-11-18
Cable-Sense,network_hosting,c:179328,GBR,Lancaster,1281302,venture,2012-12-01
TTS Pharma,biotech,c:179329,GBR,Liverpool,880895,venture,2012-12-01
Kanichi Research Services,nanotech,c:179331,GBR,Manchester,456464,series-c+,2012-12-01
Med ePad,mobile,c:86590,GBR,Liverpool Science Park,200204,venture,2012-12-01
GetLikeminds,software,c:179371,GBR,London,71000,angel,2012-09-18
Nutrino,health,c:179489,GBR,London,400000,angel,2012-04-01
Wozityou,social,c:179500,GBR,London,245831,angel,2011-08-03
Qubit,analytics,c:83927,GBR,London,7500000,series-a,2012-12-04
Lamppost,mobile,c:175305,GBR,London,11309,angel,2012-11-01
UpCloo,enterprise,c:179741,GBR,Birmingham,48392,angel,2012-10-01
TheVegibox.com,ecommerce,c:179744,GBR,Lymington,32156,angel,2012-10-30
Rangespan,analytics,c:74026,GBR,London,5000000,venture,2012-12-07
Skills Matter,software,c:173767,GBR,London,5000000,venture,2012-12-06
Cipher Surgical,medical,c:74390,GBR,Coventry,1040597,venture,2012-12-09
Cycell,mobile,c:124630,GBR,City of London,1600918,venture,2012-12-09
TR Fleet,automotive,c:180765,GBR,Coventry,484308,venture,2012-12-12
MyJobMatcher.com,web,c:180838,GBR,London,720000,angel,2012-12-01
Zopa,finance,c:481,GBR,London,,venture,2012-12-11
Bicycle Therapeutics,biotech,c:153725,GBR,London,6027785,venture,2012-12-10
iMall.eu,fashion,c:157166,GBR,London,470000,angel,2012-11-01
Stocard,mobile,c:180668,GBR,United Kingdom - Other,850000,venture,2012-12-11
AppLayer,network_hosting,c:181308,GBR,London,8004420,series-a,2011-07-01
Powtoon,software,c:178035,GBR,Stanmore,600000,venture,2012-12-15
Triggertrap,hardware,c:181544,GBR,Bristol,77000,crowdfunding,2011-07-31
VetCloud,enterprise,c:178902,GBR,London,385980,angel,2013-08-01
Transmit Promo,software,c:181915,GBR,Durham,126222,other,2012-01-31
ERN,analytics,c:73073,GBR,London,2000000,series-a,2012-12-20
NeRRe Therapeutics,,c:181928,GBR,Hertfordshire,18400000,series-a,2012-12-19
Rummble Labs,web,c:71155,GBR,London,800000,venture,2010-06-03
SocialSafe,social,c:30389,GBR,Frensham,885000,series-a,2012-12-24
Hailo,mobile,c:82353,GBR,London,30600000,series-b,2012-12-31
eReceipts,enterprise,c:143027,GBR,London,1629238,series-b,2013-01-02
YPlan,mobile,c:171887,GBR,London,1700000,series-a,2012-07-01
iwoca,ecommerce,c:163793,GBR,London,3232069,venture,2013-01-03
QuickBlox,enterprise,c:66795,GBR,London,1000000,angel,2009-01-01
QuickBlox,enterprise,c:66795,GBR,London,1000000,angel,2009-01-01
QuickBlox,enterprise,c:66795,GBR,London,220000,angel,2012-05-31
Qoopl,mobile,c:182822,GBR,London,128770,angel,2012-10-01
SocialRel8,enterprise,c:175240,GBR,Middlesbrough,,private-equity,2012-12-01
Heart Metabolics,biotech,c:182987,GBR,London,4000000,series-a,2013-01-04
Virally,advertising,c:183160,GBR,London,153068,angel,2012-06-01
UK Work Study,travel,c:183266,GBR,London,80319,venture,2013-01-07
FrameBlast,games_video,c:176762,GBR,London,,angel,2012-12-01
Ultromex,hardware,c:183504,GBR,Birkenhead,881026,angel,2013-01-09
Magma Global,manufacturing,c:183518,GBR,London,14032337,series-b,2013-01-09
gifted2you,mobile,c:183570,GBR,London,,angel,2012-02-01
Clickslide,software,c:73418,GBR,New York,,angel,2013-01-10
Neul,network_hosting,c:80718,GBR,Milton Road,1029964,venture,2012-11-07
TaskHub,consulting,c:183574,GBR,London,,angel,2013-01-11
ACHICA,ecommerce,c:67729,GBR,London,13274404,venture,2012-12-05
Zesty,web,c:170854,GBR,London,,angel,2012-12-01
gifted2you,mobile,c:183570,GBR,London,,angel,2012-12-01
Digital Theatre,games_video,c:183992,GBR,London,1203772,venture,2013-01-14
Rentify,software,c:183714,GBR,London,3210058,series-a,2013-01-14
Calligo,enterprise,c:182946,GBR,Saint Helier,2600000,series-a,2012-01-15
Wozityou,social,c:179500,GBR,London,154902,angel,2012-01-01
Property Place,web,c:184089,GBR,Leeds,,venture,2013-01-14
Breezie,web,c:184162,GBR,London,800000,angel,2012-03-01
OnApp,enterprise,c:74267,GBR,London,20000000,venture,2013-01-16
LoopMe,mobile,c:176062,GBR,London,500000,angel,2013-01-16
enModus,hardware,c:183409,GBR,Chepstow,1611410,series-a,2011-02-01
enModus,hardware,c:183409,GBR,Chepstow,224922,angel,2010-07-01
leemail,messaging,c:184386,GBR,London,77618,other,2011-01-01
Whisk,hospitality,c:160827,GBR,Birmingham,577665,venture,2013-01-10
Fertility Focus,health,c:184621,GBR,Warwick,,venture,2013-01-21
Rentify,software,c:183714,GBR,London,555027,angel,2012-08-31
Storemates,web,c:178394,GBR,London,63518,venture,2013-01-21
Graduway,education,c:184890,GBR,London,1100000,angel,2013-02-21
Musicmetric,music,c:20885,GBR,London,4756750,venture,2013-01-23
Semetric,analytics,c:137027,GBR,London,4700000,venture,2013-01-23
Celaton,software,c:185110,GBR,Bucks,3954556,venture,2013-01-24
Contego Fraud Solutions,software,c:175964,GBR,London,553724,venture,2012-02-02
Lamellar Biomedical,biotech,c:185347,GBR,Bellshill,5301060,series-a,2013-01-07
MenuSpring,hospitality,c:185461,GBR,London,91583,angel,2013-10-21
Avillion,medical,c:185500,GBR,London,,venture,2013-01-28
NewVoiceMedia,enterprise,c:19700,GBR,London,20000000,series-b,2013-01-29
Med ePad,mobile,c:86590,GBR,Liverpool Science Park,236053,venture,2013-01-29
FanDuel,sports,c:2640,GBR,New York,11000000,series-c+,2013-01-30
Caperfly,games_video,c:185796,GBR,Warwickshire,,venture,2013-01-30
Econotherm,manufacturing,c:185801,GBR,Bridgend,,venture,2013-01-30
Glow Digital Media,advertising,c:130176,GBR,London,1300000,angel,2013-01-31
Sift,software,c:20167,GBR,Bristol,540000,angel,2013-01-31
Miproto,manufacturing,c:186019,GBR,London,4042,angel,2013-01-01
NewVoiceMedia,enterprise,c:19700,GBR,London,6300000,series-a,2010-05-28
Lulu,mobile,c:135134,GBR,London,2500000,series-a,2013-02-05
Loksys Solutions,security,c:186647,GBR,Manchester,787126,venture,2013-02-06
Tyres on the Drive,automotive,c:155619,GBR,Cheshire,1007522,venture,2013-02-06
Sustainable Marine Energy,cleantech,c:186802,GBR,United Kingdom - Other,235610,venture,2013-02-07
Ph.Creative,public_relations,c:186805,GBR,Merseyside,785366,venture,2013-02-07
Bango,mobile,c:3669,GBR,London,10200000,post-ipo,2013-02-08
eTherapeutics,biotech,c:30214,GBR,Long Hanborough,64000000,venture,2013-02-11
Oxford Photovoltaics,cleantech,c:82875,GBR,Yarnton,3137903,venture,2013-02-11
Smartzer,software,c:187596,GBR,United Kingdom - Other,,angel,2012-01-01
Vizolution,software,c:186817,GBR,United Kingdom - Other,1167436,venture,2013-02-13
Bullitt Group,,c:187707,GBR,London,5448037,venture,2013-02-13
Unioncy,web,c:187714,GBR,London,65195,venture,2013-01-07
Pact,ecommerce,c:187736,GBR,unknown,,angel,2013-03-27
Miproto,manufacturing,c:186019,GBR,London,61948,angel,2013-02-15
SportEmp.com,sports,c:187381,GBR,Axbridge,129390,angel,2012-01-01
Bluefields,sports,c:60653,GBR,Smithfields,1000000,angel,2013-02-15
Soniqplay,mobile,c:188140,GBR,London,,angel,2012-08-01
BlisMedia,advertising,c:88029,GBR,London,941415,angel,2007-01-01
BlisMedia,advertising,c:88029,GBR,London,1400000,series-a,2011-12-01
The Business of Fashion,fashion,c:188266,GBR,London,2100000,series-a,2013-02-18
LUX Assure,cleantech,c:188265,GBR,Edinburgh,5034691,venture,2013-02-18
State,social,c:170177,GBR,London,14000000,series-a,2013-02-19
Sphere Fluidics,biotech,c:67181,GBR,London,2474615,venture,2013-02-19
Feedzai,software,c:142035,GBR,London,2400000,series-a,2013-02-19
ATG Access,security,c:188638,GBR,Haydock,,venture,2013-02-20
TAMOCO,mobile,c:188207,GBR,London,,angel,2012-10-02
Nexmo,mobile,c:73484,GBR,London,500000,angel,2012-01-01
Nexmo,mobile,c:73484,GBR,London,3000000,series-a,2013-02-21
Smarkets,sports,c:5332,GBR,London,2300000,series-a,2013-02-21
RenéSim,fashion,c:188746,GBR,London,,venture,2013-02-22
Blottr,news,c:56358,GBR,London,612000,venture,2013-02-21
Cipher Surgical,medical,c:74390,GBR,Coventry,1835532,venture,2013-02-22
Adizio,advertising,c:189296,GBR,London,378428,venture,2013-02-25
Kallik,design,c:189297,GBR,Staffs,,venture,2013-02-25
Nexmo,mobile,c:73484,GBR,London,1000000,series-a,2013-02-21
Glide Pharma,biotech,c:44099,GBR,London,21220763,private-equity,2013-02-27
CS Networks,mobile,c:49315,GBR,London,6564500,series-a,2013-02-28
Diagnostic Healthcare,biotech,c:189870,GBR,Altrincham,1503412,series-a,2013-03-01
Green & Pleasant,hospitality,c:190114,GBR,England,184920,venture,2013-03-03
Angel Alerts,web,c:190116,GBR,London,75171,private-equity,2013-03-03
Stamp.it,mobile,c:190149,GBR,London,225000,angel,2013-03-05
Paperfold,web,c:181932,GBR,London,22300,angel,2012-01-01
Paperfold,web,c:181932,GBR,London,45228,angel,2013-01-01
Metrasens,security,c:43461,GBR,Malvern,,private-equity,2013-03-06
Utility Funding,cleantech,c:190747,GBR,London,11280347,venture,2013-03-07
Acoustic Sensing Technology,cleantech,c:190902,GBR,London,976866,private-equity,2013-03-09
Crowd Mortgage,web,c:190956,GBR,Liverpool,75144,private-equity,2013-03-10
SomethingIndie,fashion,c:190959,GBR,London,30057,private-equity,2013-03-10
Yours Florally,ecommerce,c:190963,GBR,Queens Island,,angel,2013-03-10
Festicket,ecommerce,c:175947,GBR,London,680000,angel,2013-03-11
Casabu,ecommerce,c:191134,GBR,London,1339051,series-a,2013-03-11
Thomsons Online Benefits,nonprofit,c:191138,GBR,London,,venture,2013-03-11
Xeros,cleantech,c:61222,GBR,South Yorkshire,14958516,venture,2013-03-13
Scotrenewables Tidal Power,manufacturing,c:191467,GBR,Orkney,12000000,private-equity,2013-03-13
Moment.Us,music,c:191502,GBR,Manchester,161671,angel,2013-01-01
Summly,mobile,c:144457,GBR,United Kingdom - Other,1230000,venture,2012-10-01
Realeyes,analytics,c:191878,GBR,London,610000,other,2010-02-25
Realeyes,analytics,c:191878,GBR,London,310000,angel,2011-01-28
Realeyes,analytics,c:191878,GBR,London,330000,other,2011-09-05
Miproto,manufacturing,c:186019,GBR,London,15858,angel,2012-09-01
Amirite.com,social,c:176242,GBR,United Kingdom - Other,2500000,series-a,2013-02-10
Job4Fiver Limited,web,c:192147,GBR,London,320326,private-equity,2012-12-01
Who Can Fix My Car,automotive,c:192604,GBR,Newcastle,,angel,2013-08-12
VoxPopMe,mobile,c:192751,GBR,Birmingham,32037,angel,2013-01-04
VoxPopMe,mobile,c:192751,GBR,Birmingham,197378,angel,2013-03-24
Stamplay,web,c:192704,GBR,London,61730,angel,2012-08-02
